,digraph,inter-key,uut,ddt
20673,no,-200,1528,84
20674,en,-280,56,546
20675,rd,-310,360,656
20676,he,-383,192,392
20677,or,-423,176,103
20678,wh,-232,305,224
20679,to,-336,872,216
20680,hw,-336,1816,184
20681,et,-287,192,216
20682,fh,-377,80,73
20683,ie,-344,496,176
20684,nf,-208,264,176
20685,ai,-248,24,1152
20686,ln,-296,24,48
20687,wa,-448,585,689
20688,il,-438,80,56
20689,lw,-359,120,96
20690,li,-408,560,192
20691,bl,-561,552,129
20692,el,-641,880,2793
20693,sb,-1424,128,656
20694,he,-1336,215,296
20695,os,-296,168,160
20696,uh,-336,184,304
20697,lo,-304,200,40
20698,du,-313,56,72
20699,dl,-400,184,303
20700,ed,-536,185,96
20701,fd,-360,1280,1306
20702,ie,-320,48,232
20703,nf,-304,704,64
20704,in,-248,64,151
20705,tn,-344,64,375
20706,ei,-288,161,176
20707,lt,-376,71,1504
20708,ye,-320,2777,176
20709,gl,-408,552,264
20710,ey,-432,280,48
20711,tg,-288,177,232
20712,me,-352,360,120
20713,yt,-496,24,1672
20714,om,-536,81,671
20715,ry,-400,288,64
20716,io,-248,128,121
20717,gr,-288,1325,80
20718,ig,-176,136,24
20719,ng,-264,56,1335
20720,ai,-328,153,89
20721,ln,-360,392,272
20722,sa,-1040,168,231
20723,hl,-1000,1576,65
20724,es,-248,185,231
20725,eh,-392,224,56
20726,te,-304,48,416
20727,be,-400,248,400
20728,at,-448,96,160
20729,cb,-328,1704,128
20730,ka,-264,704,192
20731,ck,-1512,64,504
20732,ok,-1568,72,176
20733,uc,-216,183,296
20734,lo,-304,56,464
20735,du,-312,352,87
20736,hl,-320,104,136
20737,ad,-352,288,344
20738,vh,-232,224,408
20739,ea,-272,230,224
20740,uv,-328,224,105
20741,se,-304,40,72
20742,eu,-232,440,88
20743,ds,-280,392,544
20744,te,-488,0,344
20745,hd,-432,120,72
20746,at,-304,240,96
20747,th,-256,528,88
20748,da,-344,200,1206
20749,ot,-408,256,72
20750,td,-872,512,184
20751,ot,-216,32,105
20752,dt,-312,160,128
20753,ao,-311,384,552
20754,yd,-248,344,264
20755,pa,-383,215,104
20756,ry,-360,112,248
20757,op,-264,87,832
20758,br,-247,80,120
20759,ao,-624,592,95
20760,ba,-232,384,64
20761,la,-385,48,752
20762,yb,-328,64,272
20763,yl,-1584,96,552
20764,hy,-2392,144,560
20765,oy,-1231,80,128
20766,wh,-321,247,408
20767,ao,-360,112,400
20768,rw,-447,104,64
20769,ea,-336,585,337
20770,yr,-408,271,752
20771,oe,-464,48,96
20772,uy,-320,240,160
20773,no,-424,864,144
20774,ou,-440,96,96
20775,tn,-272,24,160
20776,go,-376,80,832
20777,ot,-407,799,328
20778,ig,-240,320,112
20779,no,-240,585,472
20780,gi,-248,568,64
20781,tn,-632,136,136
20782,og,-625,344,184
20783,ht,-401,392,464
20784,ao,-369,80,160
20785,vh,-224,320,368
20786,ea,-281,799,192
20787,av,-368,128,304
20788,ne,-376,192,400
20789,ya,-408,80,231
20790,zn,-752,72,280
20791,ty,-888,0,104
20792,rz,-592,864,240
20793,at,-312,256,72
20794,nr,-248,120,200
20795,sa,-264,200,97
20796,fn,-264,88,296
20797,os,-280,128,184
20798,rf,-264,168,89
20799,mo,-304,96,120
20800,sr,-304,169,464
20801,om,-392,376,176
20802,ns,-400,337,176
20803,to,-360,320,1152
20804,hn,-360,392,151
20805,et,-240,224,689
20806,eh,-344,216,64
20807,xe,-432,40,88
20808,ae,-344,248,96
20809,mx,-312,87,64
20810,wa,-520,217,192
20811,hm,-672,63,233
20812,ew,-432,296,280
20813,nh,-312,184,184
20814,ye,-416,80,280
20815,on,-504,136,104
20816,uy,-360,96,144
20817,go,-400,296,152
20818,iu,-416,185,120
20819,vg,-256,1280,192
20820,ei,-312,230,104
20821,ov,-336,704,264
20822,ue,-320,72,96
20823,to,-408,65,201
20824,tu,-520,136,160
20825,ot,-1680,72,280
20826,ut,-1536,79,176
20827,to,-791,232,240
20828,tu,-872,312,144
20829,ht,-336,176,464
20830,at,-240,312,184
20831,th,-232,112,1225
20832,fa,-336,248,128
20833,ot,-376,272,1672
20834,rf,-240,184,464
20835,mo,-256,160,104
20836,ur,-408,168,375
20837,lm,-400,112,144
20838,au,-256,280,64
20839,sl,-480,72,192
20840,ha,-504,264,248
20841,es,-320,0,1544
20842,eh,-408,216,464
20843,te,-336,168,1504
20844,we,-664,248,248
20845,ht,-712,168,384
20846,aw,-264,512,280
20847,th,-216,247,224
20848,ta,-308,1233,200
20849,ht,-344,152,216
20850,et,-288,1704,184
20851,he,-344,512,856
20852,eh,-169,48,280
20853,ch,-303,88,96
20854,ke,-280,256,88
20855,hc,-2439,32,464
20856,ok,-2623,176,184
20857,wh,-1410,264,1225
20858,ho,-1201,1552,128
20859,aw,-264,96,95
20860,th,-287,1576,104
20861,ea,-280,264,824
20862,vt,-296,360,80
20863,ev,-192,216,152
20864,rv,-240,184,128
20865,ed,-289,168,80
20866,rd,-352,208,187
20867,je,-479,232,80
20868,ar,-1087,872,64
20869,aj,-1152,216,216
20870,ra,-464,136,176
20871,ja,-632,104,80
20872,or,-615,512,519
20873,sj,-480,247,256
20874,eo,-864,1233,40
20875,se,-197,152,2793
20876,se,-909,24,280
20877,es,-864,80,104
20878,ps,-568,824,1008
20879,he,-592,136,104
20880,hp,-1856,184,192
20881,eh,-1760,136,312
20882,lh,-256,80,65
20883,le,-296,168,536
20884,ol,-352,136,856
20885,il,-952,88,64
20886,mo,-1032,248,96
20887,si,-496,185,160
20888,om,-400,1,208
20889,rs,-296,625,176
20890,ro,-376,215,200
20891,yr,-344,40,360
20892,tr,-352,2777,184
20893,hy,-304,216,72
20894,at,-232,48,96
20895,th,-192,1048,168
20896,ia,-328,80,64
20897,ht,-432,176,464
20898,ni,-680,248,112
20899,eh,-576,112,136
20900,vn,-232,544,240
20901,ev,-232,872,64
20902,rv,-288,96,192
20903,se,-336,72,248
20904,hr,-376,0,304
20905,os,-240,256,120
20906,wh,-809,168,200
20907,uo,-953,168,80
20908,pw,-360,431,200
20909,tu,-448,232,968
20910,op,-456,64,96
20911,yt,-392,48,552
20912,oy,-232,144,232
20913,uy,-336,72,97
20914,ro,-320,96,192
20915,mu,-568,169,688
20916,tr,-1464,160,72
20917,hm,-1224,250,224
20918,it,-296,32,144
20919,nh,-264,176,120
20920,gi,-216,264,56
20921,an,-608,320,1504
20922,ng,-616,216,176
20923,da,-320,1016,400
20924,in,-480,48,152
20925,md,-783,1016,280
20926,ti,-696,992,64
20927,rm,-360,72,200
20928,rt,-727,544,184
20929,tr,-1184,232,488
20930,rt,-185,0,408
20931,ut,-288,272,400
20932,lr,-352,728,64
20933,eu,-359,96,664
20934,yl,-303,215,136
20935,te,-592,152,519
20936,ry,-544,112,176
20937,yt,-336,88,256
20938,ir,-471,1576,280
20939,ny,-336,185,136
20940,gi,-216,392,72
20941,in,-896,96,568
20942,ag,-936,216,280
20943,li,-369,48,400
20944,sa,-297,168,824
20945,ol,-311,55,464
20946,so,-407,488,88
20947,to,-479,344,120
20948,is,-280,392,104
20949,lt,-360,72,2192
20950,li,-463,663,64
20951,cl,-439,144,616
20952,al,-352,625,248
20953,nc,-232,136,65
20954,na,-384,240,120
20955,on,-384,272,856
20956,tn,-296,96,192
20957,so,-432,87,408
20958,pt,-384,256,288
20959,es,-304,304,168
20960,lp,-288,472,128
20961,le,-328,824,392
20962,tl,-656,96,215
20963,hl,-616,96,536
20964,it,-272,88,464
20965,sh,-240,48,1504
20966,is,-280,2152,176
20967,si,-200,88,384
20968,bi,-392,632,168
20969,es,-347,264,176
20970,cb,-256,112,208
20971,ae,-280,216,231
20972,uc,-236,872,560
20973,sa,-272,176,1120
20974,eu,-240,344,152
20975,is,-336,240,416
20976,ue,-488,152,96
20977,si,-368,32,1368
20978,us,-168,560,136
20979,as,-280,232,968
20980,lu,-256,544,208
20981,la,-296,96,1368
20982,yl,-264,1576,160
20983,hl,-336,136,519
20984,ay,-344,360,488
20985,vh,-328,144,87
20986,ea,-272,152,368
20987,tv,-528,280,312
20988,he,-536,224,328
20989,et,-288,568,168
20990,ch,-744,1192,137
20991,oe,-692,120,217
20992,mc,-200,440,232
20993,po,-264,136,56
20994,um,-287,1360,416
20995,tp,-223,80,136
20996,eu,-256,992,160
20997,rt,-256,208,2352
20998,de,-304,1360,888
20999,or,-344,111,280
21000,id,-368,481,56
21001,to,-416,424,136
21002,fi,-504,112,2959
21003,ot,-432,424,352
21004,rf,-368,224,648
21005,mo,-632,344,97
21006,er,-448,232,1504
21007,sm,-761,128,368
21008,oe,-777,152,240
21009,rs,-265,256,136
21010,ro,-320,1,128
21011,yr,-296,440,231
21012,tr,-680,145,400
21013,hy,-728,0,151
21014,at,-280,2383,100
21015,th,-216,824,312
21016,ia,-448,192,100
21017,at,-856,1,464
21018,mi,-664,152,1568
21019,ua,-456,2975,144
21020,nm,-504,360,56
21021,mu,-256,648,184
21022,nm,-1136,63,80
21023,an,-1278,1576,288
21024,cn,-408,376,616
21025,ca,-456,240,144
21026,ec,-328,80,65
21027,pc,-280,136,279
21028,te,-304,224,784
21029,ap,-352,392,168
21030,bt,-328,230,184
21031,la,-360,168,272
21032,eb,-304,353,472
21033,yl,-663,168,64
21034,de,-1559,96,95
21035,oy,-1207,1520,64
21036,id,-256,168,304
21037,no,-238,1,216
21038,gi,-263,247,3118
21039,tn,-336,32,216
21040,hg,-304,248,168
21041,it,-288,632,80
21042,nh,-247,192,104
21043,gi,-223,112,87
21044,sn,-184,312,536
21045,ig,-935,728,80
21046,hs,-1049,232,187
21047,oi,-376,192,184
21048,ph,-345,32,168
21049,eo,-319,208,96
21050,yp,-344,465,184
21051,oe,-727,88,472
21052,uy,-592,104,96
21053,eo,-512,56,367
21054,nu,-576,288,120
21055,de,-327,248,97
21056,un,-416,3153,144
21057,pd,-328,208,1120
21058,ru,-440,232,126
21059,ep,-400,183,152
21060,ar,-304,48,280
21061,de,-296,112,216
21062,ia,-280,544,87
21063,nd,-248,32,144
21064,gi,-216,168,88
21065,tn,-384,200,720
21066,hg,-376,152,328
21067,it,-224,136,864
21068,sh,-232,55,536
21069,is,-520,200,816
21070,cs,-736,136,464
21071,hi,-480,425,1306
21072,ec,-336,112,208
21073,rh,-232,112,160
21074,ie,-456,120,584
21075,sr,-535,1192,224
21076,hi,-264,120,240
21077,os,-471,120,392
21078,uh,-424,216,143
21079,ro,-264,160,296
21080,fu,-496,112,311
21081,rf,-192,88,176
21082,if,-296,97,56
21083,er,-272,736,129
21084,ni,-248,240,152
21085,de,-272,888,392
21086,sn,-400,544,536
21087,hd,-424,840,1368
21088,is,-352,96,41
21089,ph,-272,1325,31
21090,ip,-552,160,488
21091,rp,-752,168,65
21092,ei,-360,511,96
21093,ar,-248,280,392
21094,le,-232,250,464
21095,la,-304,343,448
21096,yl,-344,208,144
21097,dl,-328,24,472
21098,oy,-288,320,41
21099,pd,-1088,152,208
21100,lo,-1216,208,216
21101,ep,-352,71,104
21102,al,-184,167,144
21103,se,-312,880,192
21104,ea,-312,544,519
21105,ds,-344,1360,80
21106,oe,-392,184,200
21107,nd,-288,48,192
21108,io,-2985,480,584
21109,hn,-3105,72,1216
21110,oi,-360,168,97
21111,ph,-320,392,200
21112,eo,-376,96,2080
21113,tp,-320,432,672
21114,he,-328,168,231
21115,at,-192,513,560
21116,th,-176,184,537
21117,at,-344,216,183
21118,lt,-408,248,192
21119,la,-320,112,160
21120,il,-448,160,480
21121,sl,-376,272,216
21122,wi,-384,481,64
21123,es,-696,32,216
21124,lw,-560,168,120
21125,le,-359,272,104
21126,ol,-487,511,344
21127,nl,-408,1152,177
21128,yo,-464,112,31
21129,on,-520,200,152
21130,uy,-271,2072,104
21131,ro,-200,688,80
21132,eu,-848,224,432
21133,nr,-895,568,136
21134,de,-384,553,144
21135,in,-4295,224,64
21136,pd,-4431,352,384
21137,ai,-512,111,144
21138,up,-296,489,232
21139,sa,-320,191,2080
21140,eu,-272,72,192
21141,ds,-360,191,519
21142,fe,-640,112,72
21143,od,-583,48,224
21144,rf,-288,344,97
21145,ao,-368,192,53
21146,br,-320,48,384
21147,oa,-264,120,456
21148,ub,-288,112,240
21149,to,-200,32,152
21150,1u,-376,416,97
21151,0t,-368,224,232
21152,s1,-424,104,1306
21153,e0,-384,48,801
21154,cs,-328,440,144
21155,oe,-304,104,2352
21156,nc,-240,232,224
21157,do,-232,2072,280
21158,sn,-248,272,224
21159,sd,-552,481,240
21160,os,-592,32,88
21161,ps,-496,192,552
21162,eo,-496,112,721
21163,rp,-224,64,264
21164,he,-256,440,256
21165,ar,-296,456,328
21166,ph,-280,216,304
21167,sa,-272,136,536
21168,ip,-424,63,1192
21169,ls,-880,242,144
21170,li,-824,1325,488
21171,gl,-432,783,248
21172,il,-784,80,2080
21173,vg,-656,2383,129
21174,ei,-248,215,31
21175,yv,-352,312,208
21176,oe,-400,280,128
21177,uy,-297,250,801
21178,ao,-409,24,144
21179,nu,-433,464,192
21180,ea,-344,720,208
21181,xn,-424,232,552
21182,te,-400,200,384
21183,ex,-400,240,112
21184,rt,-240,320,144
21185,ae,-104,544,889
21186,ra,-952,1144,240
21187,ar,-144,80,513
21188,lr,-368,528,512
21189,ia,-360,256,176
21190,tl,-336,2072,488
21191,ti,-376,71,864
21192,lt,-320,48,488
21193,et,-248,208,697
21194,tl,-680,72,328
21195,ie,-672,496,177
21196,dt,-400,160,208
21197,bi,-568,176,256
21198,id,-648,136,96
21199,tb,-432,464,968
21200,si,-904,440,1055
21201,it,-944,112,2352
21202,ns,-248,152,73
21203,ci,-248,96,311
21204,en,-272,250,167
21205,rc,-360,520,137
21206,er,-216,495,184
21207,lr,-447,192,88
21208,le,-440,512,80
21209,yl,-272,888,152
21210,ml,-768,480,201
21211,ey,-799,648,112
21212,rm,-287,256,328
21213,er,-184,232,200
21214,nc,-304,136,448
21215,ac,-328,328,144
21216,ta,-1200,120,136
21217,yn,-1464,992,1568
21218,ot,-656,1031,488
21219,uy,-328,2383,392
21220,po,-704,160,560
21221,iu,-824,465,256
21222,cp,-536,144,1383
21223,ti,-496,168,231
21224,uc,-368,232,976
21225,rt,-384,97,72
21226,eu,-352,32,231
21227,tr,-416,240,560
21228,he,-376,41,432
21229,et,-384,104,160
21230,he,-736,392,104
21231,oe,-968,288,208
21232,rh,-408,512,168
21233,no,-384,80,137
21234,er,-408,16,2352
21235,tn,-384,1520,96
21236,se,-624,528,120
21237,st,-2120,392,128
21238,ps,-2048,568,201
21239,us,-536,328,184
21240,rp,-520,24,304
21241,su,-600,224,280
21242,kr,-1576,616,96
21243,ns,-1600,79,152
21244,ik,-527,312,536
21245,cn,-647,568,104
21246,ki,-528,432,560
21247,sc,-599,208,168
21248,bk,-2095,48,160
21249,os,-2416,136,96
21250,bo,-272,152,87
21251,co,-536,24,72
21252,ab,-648,2383,248
21253,tc,-488,136,88
21254,sa,-600,136,712
21255,at,-744,72,24
21256,ns,-616,41,448
21257,da,-368,176,280
21258,sn,-896,288,112
21259,id,-1048,192,176
21260,xs,-624,136,231
21261,ei,-608,96,96
21262,rx,-409,544,1504
21263,se,-488,48,184
21264,sr,-1120,568,240
21265,as,-3345,232,36
21266,ls,-3017,208,119
21267,ia,-555,136,88
21268,vl,-560,112,1672
21269,ai,-696,64,200
21270,tv,-568,256,64
21271,ia,-432,112,191
21272,nt,-432,632,175
21273,gi,-376,39,448
21274,an,-488,512,536
21275,lg,-520,272,136
21276,ra,-712,64,145
21277,el,-656,136,201
21278,ar,-384,312,864
21279,de,-568,120,304
21280,ya,-504,1576,200
21281,id,-2584,200,176
21282,ty,-2768,240,432
21283,si,-1144,117,160
21284,ts,-408,144,320
21285,is,-463,48,48
21286,mt,-376,1704,64
21287,ei,-431,192,629
21288,tm,-601,56,112
21289,oe,-583,200,360
21290,jt,-471,226,184
21291,uo,-567,432,136
21292,mj,-576,544,216
21293,pu,-1319,112,2080
21294,om,-1391,144,1
21295,np,-680,41,120
21296,to,-737,936,1455
21297,hn,-512,288,1801
21298,et,-313,120,112
21299,he,-481,88,201
21300,eh,-241,432,513
21301,ah,-400,208,513
21302,te,-472,360,280
21303,wa,-719,48,231
21304,ht,-656,56,216
21305,iw,-320,648,80
21306,lh,-456,39,216
21307,ei,-496,368,471
21308,tl,-624,160,480
21309,he,-552,160,513
21310,et,-368,191,184
21311,yh,-1119,2072,97
21312,re,-2256,0,177
21313,ey,-1392,88,1055
21314,dr,-528,1464,2352
21315,oe,-552,1792,84
21316,wd,-448,128,311
21317,no,-368,264,136
21318,ew,-1057,480,184
21319,xn,-1209,480,88
21320,he,-1456,272,216
21321,ax,-1584,224,97
21322,uh,-456,239,145
21323,sa,-416,24,2959
21324,tu,-472,239,928
21325,es,-480,472,400
21326,dt,-496,489,608
21327,se,-1104,480,513
21328,pd,-992,247,712
21329,es,-416,63,24
21330,np,-480,160,448
21331,te,-512,1031,104
21332,an,-655,2383,168
21333,ft,-592,111,304
21334,ta,-416,465,232
21335,ef,-528,120,248
21336,rt,-344,232,720
21337,ae,-1400,97,464
21338,2r,-1920,200,1306
21339,7a,-1096,152,296
21340,g2,-1463,144,976
21341,a7,-1311,2975,136
21342,mg,-551,896,617
21343,ea,-623,392,112
21344,wm,-793,632,136
21345,ie,-681,480,168
21346,nw,-496,632,192
21347,ni,-751,39,608
21348,in,-609,512,496
21349,ni,-232,168,239
21350,gi,-312,152,160
21351,sn,-496,280,248
21352,tg,-570,232,240
21353,rs,-488,264,560
21354,et,-351,736,184
21355,ar,-424,96,160
21356,ke,-471,1325,96
21357,ak,-672,232,320
21358,tk,-1768,616,1504
21359,ha,-1312,144,464
21360,at,-416,264,344
21361,th,-336,144,176
21362,la,-1584,120,184
21363,at,-1584,184,488
21364,sl,-416,176,104
21365,ta,-544,632,513
21366,es,-1512,456,608
21367,dt,-1544,244,864
21368,ne,-681,72,184
21369,ed,-937,264,232
21370,an,-777,216,488
21371,re,-408,568,199
21372,la,-440,56,64
21373,yr,-472,208,112
21374,tl,-864,136,152
21375,wy,-936,360,129
21376,ot,-520,1416,464
21377,fw,-656,96,296
21378,uo,-529,344,151
21379,lf,-337,136,448
21380,lu,-424,56,176
21381,ml,-544,528,456
21382,ol,-616,48,208
21383,nm,-424,176,168
21384,to,-456,632,160
21385,hn,-360,888,200
21386,st,-408,55,120
21387,dh,-2496,288,432
21388,es,-2568,528,488
21389,sd,-648,264,152
21390,pe,-528,0,184
21391,is,-592,144,200
21392,tp,-536,32,256
21393,ei,-536,71,120
21394,wt,-848,96,1071
21395,he,-664,232,296
21396,aw,-400,176,464
21397,th,-440,432,279
21398,ta,-1528,168,144
21399,ht,-1415,488,184
21400,et,-352,176,464
21401,ji,-352,184,864
21402,ui,-552,304,151
21403,sj,-496,208,176
21404,tu,-312,24,232
21405,hs,-432,216,928
21406,at,-496,528,519
21407,dh,-336,32,175
21408,la,-464,232,208
21409,ud,-456,264,61
21410,nl,-432,328,136
21411,cu,-440,160,187
21412,hn,-352,1073,304
21413,wc,-336,232,168
21414,ih,-344,457,64
21415,tw,-296,360,488
21416,hi,-288,168,368
21417,mt,-416,175,304
21418,yh,-600,457,144
21419,dm,-528,888,145
21420,ay,-470,176,864
21421,da,-239,88,1071
21422,ad,-391,256,808
21423,td,-527,896,513
21424,ba,-696,575,128
21425,lt,-824,136,343
21426,ib,-520,160,120
21427,ml,-489,72,375
21428,im,-296,120,137
21429,pm,-536,168,216
21430,pi,-1160,392,184
21431,ip,-937,232,456
21432,ep,-336,64,168
21433,si,-936,472,129
21434,se,-1000,456,2801
21435,us,-367,296,120
21436,bs,-279,88,2360
21437,su,-416,144,96
21438,wb,-1553,888,1136
21439,es,-1528,1073,137
21440,sw,-496,809,519
21441,he,-381,512,928
21442,as,-320,80,2360
21443,rh,-248,376,512
21444,ea,-219,160,120
21445,dr,-341,424,248
21446,ae,-520,80,519
21447,td,-528,191,176
21448,ua,-511,175,384
21449,rt,-304,504,480
21450,ku,-288,184,408
21451,er,-312,119,184
21452,yk,-352,2793,697
21453,ae,-408,96,288
21454,ny,-424,2352,200
21455,da,-256,104,104
21456,sn,-463,1160,288
21457,ad,-488,24,187
21458,ls,-336,536,232
21459,al,-496,896,512
21460,ml,-672,2352,232
21461,ia,-392,495,288
21462,sm,-520,24,472
21463,ui,-512,200,480
21464,bs,-600,481,199
21465,mu,-768,136,216
21466,ab,-480,704,96
21467,rm,-296,544,120
21468,ia,-304,400,519
21469,nr,-296,55,208
21470,ei,-224,648,456
21471,sn,-448,288,176
21472,ae,-448,192,160
21473,ns,-328,48,2
21474,da,-281,288,1232
21475,wn,-545,168,184
21476,id,-634,216,72
21477,cw,-456,544,512
21478,hi,-336,208,1672
21479,ic,-616,272,192
21480,th,-736,200,176
21481,wi,-440,544,168
21482,at,-480,264,111
21483,sw,-320,191,256
21484,oa,-544,32,560
21485,ks,-528,96,72
21486,ao,-416,625,120
21487,yk,-520,200,128
21488,ba,-840,456,464
21489,uy,-624,168,240
21490,tb,-240,169,136
21491,iu,-480,1,208
21492,ti,-232,1192,360
21493,hi,-344,232,392
21494,it,-248,81,414
21495,nh,-352,449,368
21496,ki,-392,1704,480
21497,in,-488,304,120
21498,lk,-592,176,192
21499,il,-168,128,232
21500,kl,-360,148,464
21501,ei,-336,256,199
21502,sk,-384,568,232
21503,ue,-376,120,1071
21504,bs,-256,48,187
21505,wu,-672,136,1152
21506,ab,-680,464,512
21507,yw,-719,240,264
21508,ay,-313,72,96
21509,ny,-393,200,288
21510,da,-272,384,112
21511,jn,-319,880,280
21512,ed,-544,392,272
21513,rj,-471,392,208
21514,se,-392,512,152
21515,er,-352,160,103
21516,ys,-296,192,296
21517,je,-407,288,240
21518,gy,-783,457,192
21519,ij,-640,264,1440
21520,ag,-312,200,159
21521,ni,-320,1073,72
21522,ta,-728,168,128
21523,mn,-1471,1168,192
21524,ut,-1064,544,368
21525,cm,-384,272,1544
21526,hu,-304,72,304
21527,bc,-288,248,689
21528,th,-512,40,200
21529,eb,-744,272,991
21530,te,-111,288,3096
21531,te,-255,200,343
21532,et,-520,200,248
21533,rt,-424,72,344
21534,we,-616,312,1071
21535,er,-640,296,864
21536,we,-359,136,560
21537,ew,-175,1400,143
21538,nw,-295,176,72
21539,te,-296,81,200
21540,tn,-344,120,519
21541,ot,-336,176,529
21542,bt,-487,480,744
21543,lo,-696,1552,176
21544,ib,-376,320,344
21545,ml,-416,704,72
21546,im,-303,208,144
21547,pm,-471,912,264
21548,ip,-311,3096,160
21549,ep,-367,376,208
21550,si,-424,200,143
21551,be,-887,344,112
21552,es,-816,1073,137
21553,cb,-424,888,1312
21554,ue,-384,568,621
21555,ac,-224,161,621
21556,sa,-280,120,104
21557,eu,-296,217,352
21558,is,-688,536,104
21559,te,-688,561,80
21560,wi,-400,800,352
21561,at,-464,136,272
21562,sw,-296,344,185
21563,ca,-689,120,136
21564,ls,-625,152,336
21565,oc,-313,240,96
21566,sl,-329,169,1306
21567,eo,-200,200,184
21568,ts,-408,161,96
21569,oe,-480,72,72
21570,bt,-424,47,621
21571,uo,-448,1312,512
21572,db,-304,624,112
21573,ku,-872,624,111
21574,od,-968,183,193
21575,uk,-360,352,168
21576,to,-272,183,112
21577,su,-920,56,111
21578,ct,-1104,352,192
21579,hs,-464,264,3096
21580,ec,-256,176,688
21581,vh,-361,104,184
21582,re,-528,343,240
21583,ov,-553,120,448
21584,lr,-480,1325,432
21585,eo,-480,200,176
21586,tl,-352,80,96
21587,ae,-2264,71,152
21588,nt,-2312,624,448
21589,da,-320,495,144
21590,wn,-440,40,192
21591,ed,-559,56,208
21592,gw,-992,160,168
21593,oe,-889,136,144
21594,tg,-223,88,864
21595,ao,-384,56,816
21596,nt,-487,176,232
21597,ea,-623,3096,464
21598,sn,-584,712,200
21599,te,-276,192,160
21600,is,-296,216,160
21601,mt,-264,448,177
21602,ai,-365,424,128
21603,tm,-320,168,80
21604,ea,-624,136,2801
21605,ot,-864,200,72
21606,ne,-479,512,424
21607,to,-287,80,208
21608,en,-400,176,223
21609,ht,-240,216,3912
21610,bh,-296,168,432
21611,oe,-376,136,497
21612,db,-319,888,61
21613,yo,-352,792,184
21614,wd,-336,288,88
21615,oy,-352,457,185
21616,rw,-248,200,1
21617,ko,-330,106,192
21618,tr,-304,112,184
21619,hk,-368,152,560
21620,at,-262,152,192
21621,th,-225,110,3096
21622,nt,-343,2793,512
21623,ea,-342,40,216
21624,en,-272,440,128
21625,de,-432,200,47
21626,se,-376,232,184
21627,td,-360,3896,240
21628,os,-440,448,71
21629,bt,-976,465,152
21630,eo,-1064,72,256
21631,db,-464,232,688
21632,oe,-352,80,192
21633,ed,-256,176,240
21634,no,-232,0,184
21635,tn,-376,192,265
21636,oe,-400,175,825
21637,mt,-328,568,432
21638,yo,-520,208,144
21639,cm,-560,3096,864
21640,ay,-480,543,816
21641,rc,-304,191,208
21642,sa,-976,136,111
21643,ur,-984,48,89
21644,rs,-320,200,464
21645,pu,-296,240,160
21646,rp,-279,40,1071
21647,ip,-407,160,352
21648,sr,-864,240,560
21649,is,-217,728,185
21650,ns,-273,192,112
21651,gi,-457,216,456
21652,ln,-953,184,208
21653,yg,-720,264,432
21654,ly,-216,839,184
