,digraph,inter-key,uut,ddt
71353,ga,176,232,232
71354,gl,94,168,187
71355,lo,132,267,206
71356,ou,-49,60,86
71357,ub,175,257,284
71358,bi,68,160,150
71359,ib,107,198,199
71360,bo,-21,128,70
71361,ou,-69,39,80
71362,ul,137,230,245
71363,lg,125,216,218
71364,ga,6,119,97
71365,bo,-19,140,78
71366,ou,-59,29,100
71367,ul,106,228,194
71368,lg,-29,49,93
71369,ga,117,248,195
71370,gl,33,105,104
71371,lo,128,208,200
71372,ou,-26,72,54
71373,ub,81,143,179
71374,bi,1,89,63
71375,ib,160,223,248
71376,bo,1,112,64
71377,ou,-31,49,80
71378,ul,160,239,240
71379,lg,216,289,295
71380,ga,40,119,113
71381,bo,25,105,88
71382,ou,-32,56,48
71383,ul,160,248,248
71384,lg,529,608,617
71385,ga,184,263,263
71386,gl,41,105,121
71387,lo,153,208,217
71388,ou,-24,63,31
71389,ub,57,120,144
71390,bi,65,136,128
71391,ib,105,177,176
71392,bo,24,65,96
71393,ou,-3,70,38
71394,ul,153,224,226
71395,lg,1,72,72
71396,ga,497,600,568
71397,bo,33,105,96
71398,ou,-24,64,48
71399,ul,151,234,239
71400,lg,-3,63,80
71401,ga,207,277,273
71402,gl,64,120,136
71403,lo,152,240,208
71404,ou,-32,55,56
71405,ub,33,96,120
71406,bi,105,161,168
71407,ib,624,696,680
71408,bo,103,191,175
71409,ou,-23,49,65
71410,ul,144,208,216
71411,lg,454,535,518
71412,ga,48,129,129
71413,bo,-6,123,64
71414,ou,-40,39,89
71415,ul,154,224,233
71416,lg,105,168,175
71417,ga,136,200,199
71418,gl,32,96,103
71419,lo,135,207,199
71420,ou,-40,63,32
71421,ub,80,137,183
71422,bi,23,80,80
71423,ib,71,152,128
71424,bo,0,74,81
71425,ou,-26,63,48
71426,ul,153,241,242
71427,lg,1,72,89
71428,ga,152,272,223
71429,bo,-3,108,65
71430,ou,-31,56,80
71431,ul,144,223,231
71432,lg,-15,48,64
71433,ga,136,233,199
71434,gl,33,88,128
71435,lo,160,248,215
71436,ou,-32,64,56
71437,ub,78,159,174
71438,bi,58,120,139
71439,ib,97,160,159
71440,bo,1,96,64
71441,ou,-22,49,73
71442,ul,176,264,247
71443,lg,81,143,169
71444,ga,179,264,241
71445,bo,24,119,98
71446,ou,-40,64,55
71447,ul,136,210,240
71448,lg,-1,71,73
71449,ga,184,296,256
71450,gl,63,127,126
71451,lo,121,208,185
71452,ou,-39,39,48
71453,ub,74,146,152
71454,bi,48,111,120
71455,ib,97,168,160
71456,bo,25,113,96
71457,ou,-23,47,65
71458,ul,120,193,190
71459,lg,55,112,128
71460,ga,216,239,273
71461,bo,1,90,64
71462,ou,-2,79,87
71463,ul,136,232,217
71464,lg,48,112,144
71465,ga,176,264,240
71466,gl,210,273,250
71467,lo,129,209,192
71468,ou,-31,49,49
71469,ub,143,207,223
71470,bi,64,119,128
71471,ib,121,185,176
71472,bo,223,225,287
71473,ou,-1,0,1
71474,ul,110,190,111
71475,lg,287,360,367
71476,ga,73,137,146
71477,bo,0,72,70
71478,ou,0,73,72
71479,ul,136,207,209
71480,lg,1,64,72
71481,ga,185,249,248
71482,gl,72,136,143
71483,lo,152,240,216
71484,ou,-24,63,64
71485,ub,152,215,239
71486,bi,80,137,143
71487,ib,104,168,161
71488,bo,71,144,135
71489,ou,-25,73,48
71490,ul,160,240,258
71491,lg,96,151,176
71492,ga,201,297,256
71493,bo,33,152,106
71494,ou,-32,63,87
71495,ul,144,249,239
71496,lg,112,200,217
71497,ga,208,311,296
71498,gl,40,111,128
71499,lo,145,248,216
71500,ou,-31,64,72
71501,ub,96,169,191
71502,bi,32,95,105
71503,ib,73,151,136
71504,bo,1,89,79
71505,ou,-23,91,65
71506,ul,125,211,239
71507,lg,1,81,87
71508,ga,161,248,241
71509,bo,55,173,127
71510,ou,-36,59,82
71511,ul,216,239,311
71512,lg,0,97,23
71513,ga,347,426,444
71514,gl,70,130,133
71515,lo,160,239,220
71516,ou,-21,73,58
71517,ub,87,152,181
71518,bi,32,111,97
71519,ib,97,160,176
71520,bo,32,115,95
71521,ou,-2,62,81
71522,ul,139,226,203
71523,lg,0,72,87
71524,ga,144,239,216
71525,bo,32,89,112
71526,ou,-2,110,55
71527,ul,168,243,280
71528,lg,-3,70,72
71529,ga,185,256,258
71530,gl,40,103,120
71531,lo,168,240,231
71532,ou,-55,48,17
71533,ub,81,137,184
71534,bi,39,95,95
71535,ib,80,138,136
71536,bo,0,103,58
71537,ou,-31,57,72
71538,ul,151,231,239
71539,lg,23,96,103
71540,ga,152,288,225
71541,bo,-24,76,49
71542,ou,-17,63,83
71543,ul,145,232,225
71544,lg,-23,41,64
71545,ga,176,264,240
71546,gl,90,160,154
71547,lo,192,199,262
71548,ou,-1,96,6
71549,ub,31,96,128
71550,bi,57,112,122
71551,ib,65,136,120
71552,bo,33,105,104
71553,ou,-24,57,48
71554,ul,136,217,217
71555,lg,47,95,128
71556,ga,144,207,192
71557,bo,0,1,1
71558,ou,0,9,1
71559,ul,152,201,161
71560,lg,-1,71,48
71561,ga,121,185,193
71562,gl,65,120,135
71563,lo,121,209,176
71564,ou,-41,56,47
71565,ub,40,104,137
71566,bi,48,112,112
71567,ib,63,128,127
71568,bo,120,191,185
71569,ou,-39,80,32
71570,ul,161,248,280
71571,lg,129,185,216
71572,ga,136,184,192
71573,bo,41,88,96
71574,ou,705,777,752
71575,ul,168,241,240
71576,lg,-2,62,71
71577,ga,729,793,793
71578,gl,48,112,120
71579,lo,121,216,185
71580,ou,-32,63,63
71581,ub,80,145,175
71582,bi,32,88,97
71583,ib,312,376,368
71584,bo,32,120,96
71585,ou,-25,72,63
71586,ul,176,264,273
71587,lg,240,320,328
71588,ga,56,128,136
71589,bo,-2,102,39
71590,ou,-32,57,72
71591,ul,143,217,232
71592,lg,-2,62,72
71593,ga,161,248,225
71594,gl,87,160,159
71595,lo,161,231,234
71596,ou,-23,57,47
71597,ub,152,216,232
71598,bi,1,96,65
71599,ib,80,152,175
71600,bo,40,96,112
71601,ou,-32,56,24
71602,ul,152,232,240
71603,lg,88,120,168
71604,ga,152,256,184
71605,bo,-7,73,55
71606,ou,-7,72,73
71607,ul,145,225,224
71608,lg,-24,32,56
71609,ga,169,264,225
71610,gl,40,128,119
71611,lo,136,216,224
71612,ou,-40,49,40
71613,ub,69,160,158
71614,bi,1,71,92
71615,ib,96,155,166
71616,bo,-3,69,56
71617,ou,-25,48,47
71618,ul,152,240,225
71619,lg,32,88,120
71620,ga,151,239,207
71621,bo,25,137,73
71622,ou,-40,46,72
71623,ul,196,262,282
71624,lg,-2,62,64
71625,ga,167,271,231
71626,gl,74,144,136
71627,lo,130,209,200
71628,ou,-39,64,40
71629,ub,65,137,168
71630,bi,64,128,136
71631,ib,88,159,152
71632,bo,33,112,104
71633,ou,-23,57,56
71634,ul,144,225,224
71635,lg,31,94,112
71636,ga,145,225,208
71637,bo,1,112,64
71638,ou,-31,48,80
71639,ul,137,193,216
71640,lg,40,103,96
71641,ga,136,208,199
71642,gl,33,96,95
71643,lo,121,200,184
71644,ou,-32,65,47
71645,ub,136,191,233
71646,bi,49,113,104
71647,ib,183,241,247
71648,bo,-3,71,55
71649,ou,-24,56,50
71650,ul,152,231,232
71651,lg,41,105,120
71652,ga,223,296,287
71653,bo,25,88,64
71654,ou,-23,57,40
71655,ul,127,216,207
71656,lg,-1,47,88
71657,ga,210,289,258
71658,gl,64,112,127
71659,lo,177,246,225
71660,ou,-8,90,61
71661,ub,88,160,186
71662,bi,80,144,152
71663,ib,344,353,408
71664,bo,61,136,70
71665,ou,-3,86,72
71666,ul,159,232,248
71667,lg,41,96,114
71668,ga,129,233,184
71669,bo,1,87,65
71670,ou,1,65,87
71671,ul,176,248,240
71672,lg,1,71,73
71673,ga,170,274,240
71674,gl,48,128,128
71675,lo,112,176,192
71676,ou,-24,56,40
71677,ub,81,144,161
71678,bi,25,88,88
71679,ib,81,244,144
71680,bo,1,3,164
71681,ou,-1,40,1
71682,ul,120,192,161
71683,lg,0,64,72
71684,ga,161,225,225
71685,bo,-12,62,63
71686,ou,-25,63,49
71687,ul,112,187,200
71688,lg,-3,61,72
71689,ga,112,176,176
71690,gl,385,481,440
71691,lo,128,216,224
71692,ou,-23,63,65
71693,ub,568,632,654
71694,bi,71,144,135
71695,ib,120,175,193
71696,bo,40,106,95
71697,ou,-32,55,34
71698,ul,146,233,233
71699,lg,88,160,175
71700,ga,256,384,328
71701,bo,1,97,64
71702,ou,-32,55,64
71703,ul,137,210,224
71704,lg,-3,86,70
71705,ga,145,225,234
71706,ab,5528,5591,5608
71707,bo,1,113,64
71708,ou,-24,63,88
71709,ul,153,239,240
71710,lg,137,209,223
71711,ga,153,241,225
71712,gl,65,120,137
71713,lo,153,207,208
71714,ou,-7,81,47
71715,ub,105,162,193
71716,bi,72,126,129
71717,ib,88,161,142
71718,bo,55,144,128
71719,ou,-24,73,65
71720,ul,182,255,279
71721,lg,415,481,488
71722,ga,182,279,248
71723,bo,24,86,88
71724,ou,-7,91,55
71725,ul,152,223,250
71726,lg,1,73,72
71727,ga,160,248,232
71728,gl,56,110,128
71729,lo,146,217,200
71730,ou,-23,64,48
71731,ub,33,97,120
71732,bi,57,120,121
71733,ib,137,178,200
71734,bo,-2,54,39
71735,ou,-15,66,41
71736,ul,142,223,223
71737,lg,0,80,81
71738,ga,152,232,232
71739,bo,1,73,64
71740,ou,-1,89,71
71741,ul,161,241,251
71742,lg,64,120,144
71743,ga,511,575,567
71744,gl,153,217,216
71745,lo,136,232,200
71746,ou,-24,55,72
71747,ub,49,112,128
71748,bi,57,113,120
71749,ib,191,263,247
71750,bo,73,152,145
71751,ou,-24,65,55
71752,ul,199,264,288
71753,lg,201,256,266
71754,ga,176,215,231
71755,bo,25,113,88
71756,ou,-24,64,64
71757,ul,174,207,262
71758,lg,32,88,65
71759,ga,144,176,200
71760,gl,32,112,113
71761,lo,120,200,200
71762,ou,-24,66,56
71763,ub,62,133,152
71764,bi,42,105,113
71765,ib,78,150,141
71766,bo,-7,89,65
71767,ou,-8,73,88
71768,ul,152,240,233
71769,lg,193,288,281
71770,ga,160,280,255
71771,bo,1,80,63
71772,ou,2,98,81
71773,ul,199,270,295
71774,lg,64,144,135
71775,ga,297,377,377
71776,gl,56,119,129
71777,lo,121,200,184
71778,ou,-31,48,48
71779,ub,64,104,143
71780,bi,33,104,73
71781,ib,80,144,151
71782,bo,24,121,88
71783,ou,-40,40,57
71784,ul,136,223,216
71785,lg,56,113,143
71786,ga,167,223,224
71787,bo,72,137,119
71788,ou,-32,55,33
71789,ul,128,224,215
71790,lg,-31,32,65
71791,ga,135,200,198
71792,gl,49,113,121
71793,lo,111,183,175
71794,ou,-39,48,33
71795,ub,1,65,88
71796,bi,64,135,128
71797,ib,142,175,213
71798,bo,58,121,91
71799,ou,-1,64,62
71800,ul,136,207,201
71801,lg,0,72,71
71802,ga,177,226,249
71803,bo,-2,86,55
71804,ou,-23,57,65
71805,ul,120,198,200
71806,lg,-54,2,24
71807,ga,160,224,216
71808,gl,48,120,120
71809,lo,143,191,215
71810,ou,-23,65,25
71811,ub,96,144,184
71812,bi,24,88,72
71813,ib,88,143,152
71814,bo,41,113,96
71815,ou,-24,63,48
71816,ul,138,216,225
71817,lg,1,72,79
71818,ga,129,193,200
71819,bo,32,81,96
71820,ou,-2,71,47
71821,ul,152,217,225
71822,lg,-2,71,63
71823,ga,160,256,233
71824,gl,40,129,104
71825,lo,152,231,241
71826,ou,-1,89,78
71827,ub,136,209,226
71828,bi,619,621,692
71829,ib,667,722,669
71830,bo,1,83,56
71831,ou,-3,79,79
71832,ul,134,205,216
71833,lg,1,176,72
71834,ga,105,208,280
71835,bo,2,112,66
71836,ou,-31,56,79
71837,ul,135,207,222
71838,lg,-1,88,71
71839,ga,168,272,257
71840,gl,87,150,167
71841,lo,145,248,208
71842,ou,-39,48,64
71843,ub,241,305,328
71844,bi,136,191,200
71845,ib,185,257,240
71846,bo,64,166,136
71847,ou,-28,66,74
71848,ul,152,223,246
71849,lg,177,240,248
71850,ga,143,216,206
71851,bo,1,104,63
71852,ou,-7,81,96
71853,ul,144,217,232
71854,lg,159,232,232
71855,ga,95,208,168
71856,gl,56,120,120
71857,lo,152,199,216
71858,ou,-22,57,25
71859,ub,104,159,183
71860,bi,1,89,56
71861,ib,136,208,224
71862,bo,40,104,112
71863,ou,-23,56,41
71864,ul,151,240,230
71865,lg,168,230,257
71866,ga,162,234,224
71867,bo,-7,9,8
71868,ou,-8,59,8
71869,ul,136,207,203
71870,lg,1,73,72
71871,ga,272,360,344
71872,gl,41,96,112
71873,lo,128,217,183
71874,ou,-65,55,24
71875,ub,81,136,201
71876,bi,48,105,103
71877,ib,80,151,137
71878,bo,33,120,104
71879,ou,-32,65,55
71880,ul,126,224,223
71881,lg,214,295,312
71882,ga,33,104,114
71883,bo,65,160,128
71884,ou,-24,56,71
71885,ul,153,241,233
71886,lg,25,80,113
71887,ga,184,288,239
71888,gl,48,113,119
71889,lo,120,200,185
71890,ou,-24,48,56
71891,ub,255,272,327
71892,bi,31,111,48
71893,ib,314,375,394
71894,bo,66,137,127
71895,ou,-39,231,32
71896,ul,0,16,270
71897,lg,0,88,16
71898,ga,225,305,313
71899,bo,2,67,65
71900,ou,-3,71,62
71901,ul,136,223,210
71902,lg,34,88,121
71903,ga,200,273,254
71904,gl,118,183,198
71905,lo,151,215,216
71906,ou,-24,72,40
71907,ub,151,216,247
71908,bi,63,120,128
71909,ib,143,216,200
71910,bo,48,136,121
71911,ou,-23,88,65
71912,ul,145,225,256
71913,lg,56,128,136
71914,ga,135,200,207
71915,bo,23,120,95
71916,ou,-32,56,65
71917,ul,160,222,248
71918,lg,1,81,63
71919,ga,154,241,234
71920,gl,88,161,167
71921,lo,160,224,233
71922,ou,-24,63,40
71923,ub,96,151,183
71924,bi,65,136,120
71925,ib,73,145,144
71926,bo,22,96,94
71927,ou,-1,79,73
71928,ul,146,233,226
71929,lg,186,187,273
71930,ga,85,157,86
71931,bo,49,184,120
71932,ou,-39,49,96
71933,ul,151,232,239
71934,lg,1,79,82
71935,ga,169,264,247
71936,gl,705,784,792
71937,lo,153,208,232
71938,ou,-23,64,32
71939,ub,113,168,200
71940,bi,25,88,80
71941,ib,73,136,136
71942,bo,1,89,64
71943,ou,-25,48,63
71944,ul,136,207,209
71945,lg,32,88,103
71946,ga,153,216,209
71947,bo,1,90,56
71948,ou,-24,55,65
71949,ul,136,208,215
71950,lg,1,72,73
71951,ga,177,241,248
71952,gl,47,120,112
71953,lo,110,248,183
71954,ou,-40,48,98
71955,ub,88,142,176
71956,bi,1,98,55
71957,ib,64,128,161
71958,bo,49,135,113
71959,ou,-39,56,47
71960,ul,136,225,231
71961,lg,56,120,145
71962,ga,152,231,216
71963,bo,72,168,152
71964,ou,-73,87,23
71965,ul,193,272,353
71966,lg,33,96,112
71967,ga,169,257,232
71968,gl,71,128,144
71969,lo,153,224,210
71970,ou,-25,73,46
71971,ub,71,127,169
71972,bi,32,95,88
71973,ib,88,145,151
71974,bo,24,95,81
71975,ou,-23,65,48
71976,ul,159,239,247
71977,lg,73,112,153
71978,ga,160,224,199
71979,bo,1,114,55
71980,ou,-25,55,88
71981,ul,146,211,226
71982,lg,-3,55,62
71983,ga,174,240,232
71984,gl,33,113,96
71985,lo,120,215,200
71986,ou,-56,39,39
71987,ub,1,81,96
71988,bi,136,208,216
71989,ib,273,329,345
71990,bo,55,135,111
71991,ou,-23,65,57
71992,ul,160,240,248
71993,lg,56,104,136
71994,ga,136,206,184
71995,bo,-40,63,41
71996,ou,-30,72,73
71997,ul,121,216,223
71998,lg,-23,49,72
71999,ga,143,184,215
72000,be,-42,41,39
72001,en,37,120,120
72002,nd,-6,77,77
72003,da,113,232,196
72004,ao,-42,80,77
72005,ou,-43,43,79
72006,ud,-6,76,80
72007,te,-43,40,38
72008,es,75,194,158
72009,st,37,118,156
72010,tp,536,615,617
72011,pa,38,119,117
72012,as,228,309,309
72013,ss,75,156,156
72014,sw,113,194,194
72015,wo,37,117,118
72016,or,229,271,309
72017,rd,113,194,155
72018,be,-42,78,39
72019,en,4,80,124
72020,nd,37,79,113
72021,da,166,286,208
72022,ao,-112,41,8
72023,ou,-38,41,115
72024,ud,2804,2847,2883
72025,te,-42,41,37
72026,es,75,156,158
72027,st,74,155,155
72028,tp,2437,2521,2518
72029,pa,-6,76,78
72030,as,383,463,465
72031,ss,37,118,117
72032,sw,190,270,271
72033,wo,306,363,386
72034,or,228,271,285
72035,rd,113,194,156
72036,be,-42,41,77
72037,en,36,118,119
72038,nd,-43,78,39
72039,da,114,233,235
72040,ao,-42,82,77
72041,ou,-45,77,79
72042,ud,-83,40,39
72043,te,-42,41,77
72044,es,113,232,196
72045,st,460,510,579
72046,tp,613,696,663
72047,pa,-5,77,78
72048,as,190,233,272
72049,ss,74,155,117
72050,sw,113,194,194
72051,wo,75,118,156
72052,or,228,270,271
72053,rd,152,233,194
72054,be,-6,77,77
72055,en,37,118,120
72056,nd,-43,79,38
72057,da,113,232,235
72058,ao,-42,120,77
72059,ou,-45,49,117
72060,ud,-55,79,39
72061,te,-5,77,78
72062,es,75,156,157
72063,st,37,117,118
72064,tp,537,637,617
72065,pa,-6,76,94
72066,as,229,310,311
72067,ss,74,117,155
72068,sw,113,232,156
72069,wo,75,156,194
72070,or,190,271,271
72071,rd,74,194,155
72072,be,-43,78,38
72073,en,37,121,158
72074,nd,-7,76,77
72075,da,152,232,235
72076,ao,3,118,83
72077,ou,-42,80,73
72078,ud,-43,78,79
72079,te,-6,77,76
72080,es,113,194,196
72081,st,3,79,84
72082,tp,536,620,612
72083,pa,-6,76,78
72084,as,267,348,349
72085,ss,75,156,156
72086,sw,113,194,194
72087,wo,75,156,156
72088,or,159,240,240
72089,rd,113,194,194
72090,be,-6,77,77
72091,en,36,120,119
72092,nd,-6,76,78
72093,da,116,235,198
72094,ao,-81,80,38
72095,ou,-43,79,118
72096,ud,-43,78,79
72097,te,-3,24,95
72098,es,113,232,140
72099,st,3,80,122
72100,tp,651,734,728
72101,pa,-6,77,77
72102,as,228,309,311
72103,ss,75,118,156
72104,sw,151,232,194
72105,wo,36,117,117
72106,or,190,233,271
72107,rd,113,194,156
72108,be,-6,77,77
72109,en,37,120,120
72110,nd,-6,115,77
72111,da,190,286,311
72112,ao,-42,81,54
72113,ou,-6,80,117
72114,ud,-6,115,80
72115,te,-6,77,77
72116,es,75,156,158
72117,st,36,117,117
72118,tp,844,889,925
72119,pa,-6,76,39
72120,as,190,271,272
72121,ss,75,156,156
72122,sw,151,232,232
72123,wo,113,194,194
72124,or,228,271,309
72125,rd,151,232,194
72126,be,-6,114,77
72127,en,3,83,123
72128,nd,-6,115,74
72129,da,189,348,310
72130,ao,-154,6,5
72131,ou,-49,37,111
72132,ud,36,117,122
72133,te,-5,77,78
72134,es,75,160,157
72135,st,37,79,122
72136,tp,536,620,578
72137,pa,-6,76,78
72138,as,690,771,772
72139,ss,37,117,118
72140,sw,113,233,193
72141,wo,36,117,156
72142,or,190,233,271
72143,rd,113,232,156
72144,eb,-81,6,38
72145,bn,82,165,169
72146,nd,-6,39,77
72147,da,151,357,196
72148,ao,-129,42,77
72149,ou,-39,79,132
72150,ud,-43,40,75
72151,te,-6,39,77
72152,es,151,232,196
72153,st,37,88,118
72154,tp,767,850,818
72155,pa,-6,76,77
72156,as,267,348,349
72157,ss,75,156,156
72158,sw,151,232,232
72159,wo,75,156,156
72160,or,151,232,232
72161,rd,113,194,194
72162,be,-6,77,77
72163,en,37,118,120
72164,nd,-43,40,38
72165,da,190,309,273
72166,ao,-115,47,4
72167,ou,-44,44,118
72168,ud,-6,115,82
72169,te,-43,40,38
72170,es,75,194,158
72171,st,3,80,122
72172,tp,420,500,497
72173,pa,38,80,118
72174,as,267,310,309
72175,ss,74,155,117
72176,sw,498,579,579
72177,wo,190,247,271
72178,or,151,194,208
72179,rd,113,232,156
72180,ge,-87,228,231
72181,ei,-120,98,195
72182,in,55,164,273
72183,ma,-43,66,94
72184,at,110,212,219
72185,ta,73,193,175
72186,a6,28,141,148
72187,67,63,171,176
72188,ge,68,181,192
72189,ei,25,121,138
72190,in,65,166,161
72191,ma,1,97,118
72192,at,113,232,209
72193,ta,71,191,190
72194,a6,101,211,221
72195,67,75,211,185
72196,ge,51,149,177
72197,ei,53,148,151
72198,in,59,175,154
72199,ma,-25,72,91
72200,at,107,199,204
72201,ta,67,191,159
72202,a6,72,138,196
72203,67,113,199,179
72204,ge,40,161,177
72205,ei,-11,76,110
72206,in,90,211,177
72207,ma,2,118,137
72208,at,138,262,254
72209,ta,70,181,194
72210,a6,130,252,241
72211,67,79,200,201
72212,ge,33,119,157
72213,ei,18,77,104
72214,in,106,246,165
72215,ma,1,87,114
72216,at,117,202,203
72217,ta,62,172,147
72218,a6,74,172,184
72219,67,91,182,189
72220,ge,45,150,138
72221,ei,5,88,110
72222,in,67,172,150
72223,ma,-11,77,109
72224,at,126,243,214
72225,ta,63,182,180
72226,a6,66,149,185
72227,67,87,202,170
72228,ge,53,161,176
72229,ei,16,88,124
72230,in,54,161,126
72231,ma,-22,54,128
72232,at,102,225,178
72233,ta,74,190,197
72234,a6,372,474,488
72235,67,90,171,192
72236,ge,44,129,153
72237,ei,38,109,123
72238,in,57,173,128
72239,ma,2,88,129
72240,at,126,223,212
72241,ta,79,193,176
72242,a6,377,481,491
72243,67,99,182,203
72244,ge,45,143,163
72245,ei,-6,81,92
72246,in,74,170,161
72247,ma,-22,43,111
72248,at,116,222,181
72249,ta,111,201,217
72250,a6,141,211,231
72251,67,91,191,161
72252,ge,55,128,148
72253,ei,28,97,101
72254,in,69,192,138
72255,ma,-11,66,110
72256,at,115,215,192
72257,ta,80,178,180
72258,a6,75,149,173
72259,67,98,180,172
72260,ge,79,117,186
72261,ei,1,87,39
72262,in,81,193,167
72263,ma,10,88,125
72264,at,126,223,204
72265,ta,87,192,184
72266,a6,57,140,162
72267,67,87,170,170
72268,ge,23,87,154
72269,ei,68,172,132
72270,in,48,161,152
72271,ma,-11,43,117
72272,at,168,286,222
72273,ta,119,234,237
72274,a6,733,843,848
72275,67,112,180,222
72276,ge,51,151,179
72277,ei,30,98,130
72278,in,71,171,139
72279,ma,-11,97,107
72280,at,133,233,241
72281,ta,92,203,192
72282,a6,328,417,439
72283,67,86,180,175
72284,ge,-131,196,179
72285,ei,-108,87,219
72286,in,66,165,261
72287,ma,-5,82,131
72288,at,121,266,208
72289,ta,75,204,220
72290,a6,39,118,168
72291,67,100,192,179
72292,ge,-131,195,382
72293,ei,-119,66,207
72294,in,-65,153,120
72295,ma,7,109,108
72296,at,104,202,206
72297,ta,75,159,173
72298,a6,56,154,140
72299,67,67,169,165
72300,ge,46,160,168
72301,ei,71,159,185
72302,in,80,179,168
72303,ma,-10,33,111
72304,at,271,384,314
72305,ta,123,231,236
72306,a6,334,423,442
72307,67,120,210,209
72308,ge,44,138,162
72309,ei,17,108,111
72310,in,74,201,165
72311,ma,12,140,126
72312,at,101,200,229
72313,ta,78,212,177
72314,a6,358,454,492
72315,67,82,223,178
72316,ge,80,215,223
72317,ei,6,94,141
72318,in,68,192,156
72319,ma,-19,57,107
72320,at,148,261,224
72321,ta,82,191,195
72322,a6,118,199,227
72323,67,90,223,171
72324,ge,-101,171,254
72325,ei,-98,76,174
72326,in,-65,164,109
72327,ma,-11,87,111
72328,at,112,214,210
72329,ta,87,191,189
72330,a6,115,202,219
72331,67,75,203,162
72332,ge,54,148,167
72333,ei,49,128,143
72334,in,47,160,126
72335,ma,66,169,145
72336,at,131,231,234
72337,ta,67,180,167
72338,a6,63,139,176
72339,67,104,210,180
72340,ge,45,118,151
72341,ei,33,86,106
72342,in,113,223,166
72343,ma,-33,54,85
72344,at,123,211,210
72345,ta,84,202,172
72346,a6,134,211,252
72347,67,99,202,176
72348,ge,-109,196,231
72349,ei,-109,44,196
72350,in,65,163,218
72351,ma,-11,98,106
72352,at,103,202,212
72353,ta,79,204,178
72354,a6,85,171,210
72355,67,66,183,152
72356,ge,54,139,151
72357,ei,34,118,119
72358,in,40,162,124
72359,ma,-33,54,114
72360,at,124,233,211
72361,ta,89,203,198
72362,a6,53,128,167
72363,67,88,192,163
72364,ge,-87,294,406
72365,ei,-120,65,261
72366,in,-76,163,109
72367,ma,15,109,148
72368,at,137,254,231
72369,ta,94,213,211
72370,a6,435,546,554
72371,67,108,198,219
72372,ge,-119,218,206
72373,ei,-109,36,228
72374,in,-69,171,76
72375,ma,-5,82,111
72376,at,116,233,203
72377,ta,166,296,283
72378,a6,518,625,648
72379,67,124,200,231
72380,ge,41,141,178
72381,ei,2,66,102
72382,in,66,161,130
72383,ma,25,129,139
72384,at,128,244,232
72385,ta,84,181,200
72386,a6,62,139,159
72387,67,87,180,164
72388,ge,31,140,164
72389,ei,19,109,128
72390,in,28,141,118
72391,ma,-22,66,107
72392,at,109,191,197
72393,ta,71,172,153
72394,a6,165,309,266
72395,67,61,151,205
72396,ge,53,117,188
72397,ei,42,152,106
72398,in,49,151,159
72399,ma,30,119,165
72400,at,156,265,245
72401,ta,98,214,207
72402,a6,431,543,547
72403,67,102,170,214
72404,ge,-87,196,193
72405,ei,-88,76,195
72406,in,-75,153,89
72407,ma,-11,76,100
72408,at,120,191,207
72409,ta,116,244,187
72410,a6,132,212,260
72411,67,90,182,170
72412,ge,42,141,190
72413,ei,32,206,131
72414,in,73,215,247
72415,ma,-23,44,119
72416,at,139,243,206
72417,ta,61,161,165
72418,a6,309,421,409
72419,67,126,222,238
72420,ge,44,140,139
72421,ei,31,129,127
72422,in,64,160,162
72423,ma,-6,81,113
72424,at,118,201,205
72425,ta,97,202,180
72426,a6,93,171,198
72427,67,80,181,158
72428,ge,22,97,147
72429,ei,22,109,97
72430,in,57,161,144
72431,ma,-4,72,106
72432,at,132,224,208
72433,ta,55,172,147
72434,a6,114,223,231
72435,67,81,160,190
72436,ge,56,107,155
72437,ei,31,108,82
72438,in,61,183,138
72439,ma,23,108,140
72440,at,120,222,205
72441,ta,73,181,175
72442,a7,245,326,353
72443,76,-75,11,6
72444,ge,51,151,189
72445,ei,41,119,141
72446,in,16,131,94
72447,ma,206,394,334
72448,at,138,266,326
72449,ta,59,172,187
72450,a6,282,432,395
72451,67,108,203,258
72452,ge,57,139,156
72453,ei,26,97,108
72454,in,72,182,143
72455,ma,72,160,196
72456,at,131,244,219
72457,ta,85,189,198
72458,a6,435,489,539
72459,67,210,304,264
72460,ge,-109,206,178
72461,ei,-119,69,196
72462,in,-68,159,120
72463,ma,-11,98,105
72464,at,112,212,221
72465,ta,95,214,195
72466,a6,86,170,205
72467,67,77,192,161
72468,ge,-120,207,156
72469,ei,-131,36,196
72470,in,62,160,229
72471,ma,1,119,104
72472,at,149,243,267
72473,ta,87,192,181
72474,a6,141,223,246
72475,67,78,192,160
72476,ge,45,127,150
72477,ei,30,119,112
72478,in,78,202,167
72479,ma,39,107,139
72480,at,196,313,264
